Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-01-04T21:00:00Z,SPY,85.697506773,1163,Market On Open,Filled,99666.200376999,"" 
2010-01-06T21:00:00Z,SPY,85.894182135,-1163,Market On Open,Filled,-99894.933823005,"Liquidated" 
2010-01-07T21:00:00Z,SPY,86.136244119,1157,Market On Open,Filled,99659.634445683,"" 
2010-01-14T21:00:00Z,SPY,86.771656827,-1157,Market On Open,Filled,-100394.80694884,"Liquidated" 
2010-01-15T21:00:00Z,SPY,85.947133194,1170,Market On Open,Filled,100558.14583698,"" 
2010-01-26T21:00:00Z,SPY,82.573394292,-1170,Market On Open,Filled,-96610.87132164,"Liquidated" 
2010-01-27T21:00:00Z,SPY,83.367660177,1164,Market On Open,Filled,97039.956446028,"" 
2010-02-12T21:00:00Z,SPY,82.338896745,-1164,Market On Open,Filled,-95842.47581118,"Liquidated" 
2010-02-16T21:00:00Z,SPY,83.413046799,1150,Market On Open,Filled,95925.00381885,"" 
2010-02-19T21:00:00Z,SPY,84.388859172,-1150,Market On Open,Filled,-97047.1880478,"Liquidated" 
2010-02-22T21:00:00Z,SPY,83.874477456,1149,Market On Open,Filled,96371.774596944,"" 
2010-02-25T21:00:00Z,SPY,83.81396196,-1149,Market On Open,Filled,-96302.24229204,"Liquidated" 
2010-02-26T21:00:00Z,SPY,84.11653944,1152,Market On Open,Filled,96902.25343488,"" 
2010-03-03T21:00:00Z,SPY,85.077222939,-1152,Market On Open,Filled,-98008.960825728,"Liquidated" 
2010-03-04T21:00:00Z,SPY,85.773151143,1145,Market On Open,Filled,98210.258058735,"" 
2010-03-17T20:00:00Z,SPY,88.587121707,-1145,Market On Open,Filled,-101432.25435451,"Liquidated" 
2010-03-18T20:00:00Z,SPY,88.785167113,1139,Market On Open,Filled,101126.30534171,"" 
2010-03-23T20:00:00Z,SPY,88.845932049,-1139,Market On Open,Filled,-101195.51660381,"Liquidated" 
2010-03-24T20:00:00Z,SPY,89.377625239,1136,Market On Open,Filled,101532.9822715,"" 
2010-04-12T20:00:00Z,SPY,90.873961788,-1136,Market On Open,Filled,-103232.82059117,"Liquidated" 
2010-04-13T20:00:00Z,SPY,91.367676893,1126,Market On Open,Filled,102880.00418152,"" 
2010-04-15T20:00:00Z,SPY,91.800627062,-1126,Market On Open,Filled,-103367.50607181,"Liquidated" 
2010-04-16T20:00:00Z,SPY,90.403033534,1136,Market On Open,Filled,102697.84609462,"" 
2010-05-11T20:00:00Z,SPY,88.359812561,-1136,Market On Open,Filled,-100376.7470693,"Liquidated" 
2010-06-28T20:00:00Z,SPY,80.927119416,1228,Market On Open,Filled,99378.502642848,"" 
2010-07-08T20:00:00Z,SPY,81.758980602,-1228,Market On Open,Filled,-100400.02817926,"Liquidated" 
2010-07-09T20:00:00Z,SPY,82.132936548,1235,Market On Open,Filled,101434.17663678,"" 
2010-07-14T20:00:00Z,SPY,83.628760332,-1235,Market On Open,Filled,-103281.51901002,"Liquidated" 
2010-07-15T20:00:00Z,SPY,83.231909124,1237,Market On Open,Filled,102957.87158639,"" 
2010-07-21T20:00:00Z,SPY,82.674791082,-1237,Market On Open,Filled,-102268.71656843,"Liquidated" 
2010-07-22T20:00:00Z,SPY,83.384544204,1231,Market On Open,Filled,102646.37391512,"" 
2010-07-26T20:00:00Z,SPY,85.59012111,-1231,Market On Open,Filled,-105361.43908641,"Liquidated" 
2010-07-27T20:00:00Z,SPY,84.994844298,1240,Market On Open,Filled,105393.60692952,"" 
2010-08-04T20:00:00Z,SPY,85.712229174,-1240,Market On Open,Filled,-106283.16417576,"Liquidated" 
2010-08-06T20:00:00Z,SPY,86.193029676,1240,Market On Open,Filled,106879.35679824,"" 
2010-08-18T20:00:00Z,SPY,83.361648942,-1240,Market On Open,Filled,-103368.44468808,"Liquidated" 
2010-08-20T20:00:00Z,SPY,82.4229432,1254,Market On Open,Filled,103358.3707728,"" 
2010-09-03T20:00:00Z,SPY,84.246932406,-1254,Market On Open,Filled,-105645.65323712,"Liquidated" 
2010-09-07T20:00:00Z,SPY,83.83481769,1256,Market On Open,Filled,105296.53101864,"" 
2010-09-14T20:00:00Z,SPY,85.689333912,-1256,Market On Open,Filled,-107625.80339347,"Liquidated" 
2010-09-15T20:00:00Z,SPY,86.017499334,1245,Market On Open,Filled,107091.78667083,"" 
2010-09-27T20:00:00Z,SPY,87.789809106,-1245,Market On Open,Filled,-109298.31233697,"Liquidated" 
2010-09-28T20:00:00Z,SPY,87.805154292,1246,Market On Open,Filled,109405.22224783,"" 
2010-10-05T20:00:00Z,SPY,89.040441765,-1246,Market On Open,Filled,-110944.39043919,"Liquidated" 
2010-10-06T20:00:00Z,SPY,89.38570845,1249,Market On Open,Filled,111642.74985405,"" 
2010-10-11T20:00:00Z,SPY,89.216911404,-1249,Market On Open,Filled,-111431.9223436,"Liquidated" 
2010-10-12T20:00:00Z,SPY,90.245038866,1236,Market On Open,Filled,111542.86803838,"" 
2010-10-14T20:00:00Z,SPY,90.743757411,-1236,Market On Open,Filled,-112159.28416,"Liquidated" 
2010-10-18T20:00:00Z,SPY,89.938135146,1226,Market On Open,Filled,110264.153689,"" 
2010-10-25T20:00:00Z,SPY,90.597978144,-1226,Market On Open,Filled,-111073.12120454,"Liquidated" 
2010-10-26T20:00:00Z,SPY,90.413835912,1233,Market On Open,Filled,111480.2596795,"" 
2010-11-05T20:00:00Z,SPY,93.858830169,-1233,Market On Open,Filled,-115727.93759838,"Liquidated" 
2010-11-08T21:00:00Z,SPY,94.234787226,1240,Market On Open,Filled,116851.13616024,"" 
2010-11-12T21:00:00Z,SPY,92.508453801,-1240,Market On Open,Filled,-114710.48271324,"Liquidated" 
2010-11-15T21:00:00Z,SPY,91.557052269,1242,Market On Open,Filled,113713.8589181,"" 
2010-11-30T21:00:00Z,SPY,92.262930825,-1242,Market On Open,Filled,-114590.56008465,"Liquidated" 
2010-12-01T21:00:00Z,SPY,92.968809381,1242,Market On Open,Filled,115467.2612512,"" 
2010-12-03T21:00:00Z,SPY,94.096680552,-1242,Market On Open,Filled,-116868.07724558,"Liquidated" 
2010-12-06T21:00:00Z,SPY,95.117135421,1239,Market On Open,Filled,117850.13078662,"" 
2010-12-15T21:00:00Z,SPY,95.308950246,-1239,Market On Open,Filled,-118087.78935479,"Liquidated" 
2010-12-16T21:00:00Z,SPY,95.67907032,1221,Market On Open,Filled,116824.14486072,"" 
2010-12-23T21:00:00Z,SPY,96.481216496,-1221,Market On Open,Filled,-117803.56534162,"Liquidated" 
2010-12-27T21:00:00Z,SPY,97.129103792,1216,Market On Open,Filled,118108.99021107,"" 
2011-01-06T21:00:00Z,SPY,98.37860072,-1216,Market On Open,Filled,-119628.37847552,"Liquidated" 
2011-01-07T21:00:00Z,SPY,97.638158096,1217,Market On Open,Filled,118825.63840283,"" 
2011-01-18T21:00:00Z,SPY,99.828634192,-1217,Market On Open,Filled,-121491.44781166,"Liquidated" 
2011-01-19T21:00:00Z,SPY,98.671692592,1233,Market On Open,Filled,121662.19696594,"" 
2011-01-26T21:00:00Z,SPY,99.99831896,-1233,Market On Open,Filled,-123297.92727768,"Liquidated" 
2011-01-28T21:00:00Z,SPY,98.76424792,1255,Market On Open,Filled,123949.1311396,"" 
2011-02-02T21:00:00Z,SPY,100.476521488,-1255,Market On Open,Filled,-126098.03446744,"Liquidated" 
2011-02-03T21:00:00Z,SPY,100.92387224,1247,Market On Open,Filled,125852.06868328,"" 
2011-02-11T21:00:00Z,SPY,102.636145808,-1247,Market On Open,Filled,-127987.27382258,"Liquidated" 
2011-02-15T21:00:00Z,SPY,102.944663568,1246,Market On Open,Filled,128269.05080573,"" 
2011-02-17T21:00:00Z,SPY,103.600263808,-1246,Market On Open,Filled,-129085.92870477,"Liquidated" 
2011-02-22T21:00:00Z,SPY,101.594898368,1266,Market On Open,Filled,128619.14133389,"" 
2011-02-28T21:00:00Z,SPY,103.106635392,-1266,Market On Open,Filled,-130533.00040627,"Liquidated" 
2011-03-01T21:00:00Z,SPY,100.877594576,1293,Market On Open,Filled,130434.72978677,"" 
2011-03-15T20:00:00Z,SPY,98.864516192,-1293,Market On Open,Filled,-127831.81943626,"Liquidated" 
2011-03-16T20:00:00Z,SPY,98.733396144,1315,Market On Open,Filled,129834.41592936,"" 
2011-03-21T20:00:00Z,SPY,100.5179352,-1315,Market On Open,Filled,-132181.084788,"Liquidated" 
2011-03-23T20:00:00Z,SPY,101.0601867,1297,Market On Open,Filled,131075.0621499,"" 
2011-03-30T20:00:00Z,SPY,102.74116635,-1297,Market On Open,Filled,-133255.29275595,"Liquidated" 
2011-03-31T20:00:00Z,SPY,103.37637525,1290,Market On Open,Filled,133355.5240725,"" 
2011-04-04T20:00:00Z,SPY,102.98905275,-1290,Market On Open,Filled,-132855.8780475,"Liquidated" 
2011-04-06T20:00:00Z,SPY,103.32989655,1274,Market On Open,Filled,131642.2882047,"" 
2011-04-25T20:00:00Z,SPY,103.84116225,-1274,Market On Open,Filled,-132293.6407065,"Liquidated" 
2011-04-27T20:00:00Z,SPY,104.9024259,1262,Market On Open,Filled,132386.8614858,"" 
2011-05-19T20:00:00Z,SPY,104.04256995,-1262,Market On Open,Filled,-131301.7232769,"Liquidated" 
2011-05-20T20:00:00Z,SPY,102.24539355,1270,Market On Open,Filled,129851.6498085,"" 
2011-05-24T20:00:00Z,SPY,101.7728601,-1270,Market On Open,Filled,-129251.532327,"Liquidated" 
2011-05-25T20:00:00Z,SPY,102.25314,1276,Market On Open,Filled,130475.00664,"" 
2011-05-27T20:00:00Z,SPY,104.4066531,-1276,Market On Open,Filled,-133222.8893556,"Liquidated" 
2011-05-31T20:00:00Z,SPY,104.2052454,1279,Market On Open,Filled,133278.5088666,"" 
2011-06-15T20:00:00Z,SPY,98.44963305,-1279,Market On Open,Filled,-125917.08067095,"Liquidated" 
2011-06-16T20:00:00Z,SPY,99.576157051,1280,Market On Open,Filled,127457.48102528,"" 
2011-06-21T20:00:00Z,SPY,100.463631205,-1280,Market On Open,Filled,-128593.4479424,"Liquidated" 
2011-06-22T20:00:00Z,SPY,98.937798449,1271,Market On Open,Filled,125749.94182868,"" 
2011-06-29T20:00:00Z,SPY,102.098452015,-1271,Market On Open,Filled,-129767.13251107,"Liquidated" 
2011-07-01T20:00:00Z,SPY,104.16144018,1260,Market On Open,Filled,131243.4146268,"" 
2011-07-11T20:00:00Z,SPY,102.518834509,-1260,Market On Open,Filled,-129173.73148134,"Liquidated" 
2011-07-12T20:00:00Z,SPY,102.845798671,1264,Market On Open,Filled,129997.08952014,"" 
2011-08-04T20:00:00Z,SPY,94.89745559,-1264,Market On Open,Filled,-119950.38386576,"Liquidated" 
2011-08-05T20:00:00Z,SPY,91.067303978,1277,Market On Open,Filled,116292.94717991,"" 
2011-08-10T20:00:00Z,SPY,88.319248045,-1277,Market On Open,Filled,-112783.67975346,"Liquidated" 
2011-12-29T21:00:00Z,SPY,99.21422723,1166,Market On Open,Filled,115683.78895018,"" 
2012-01-03T21:00:00Z,SPY,100.15132486,-1166,Market On Open,Filled,-116776.44478676,"Liquidated" 
2012-01-04T21:00:00Z,SPY,100.01745377,1162,Market On Open,Filled,116220.28128074,"" 
2012-01-06T21:00:00Z,SPY,100.82855508,-1162,Market On Open,Filled,-117162.78100296,"Liquidated" 
2012-01-09T21:00:00Z,SPY,101.87589949,1168,Market On Open,Filled,118991.05060432,"" 
2012-01-11T21:00:00Z,SPY,102.00977058,-1168,Market On Open,Filled,-119147.41203744,"Liquidated" 
2012-01-12T21:00:00Z,SPY,101.31679082,1156,Market On Open,Filled,117122.21018792,"" 
2012-01-25T21:00:00Z,SPY,104.85256255,-1156,Market On Open,Filled,-121209.5623078,"Liquidated" 
2012-01-26T21:00:00Z,SPY,103.27760855,1174,Market On Open,Filled,121247.9124377,"" 
2012-02-03T21:00:00Z,SPY,105.51404323,-1174,Market On Open,Filled,-123873.48675202,"Liquidated" 
2012-02-06T21:00:00Z,SPY,105.6794134,1176,Market On Open,Filled,124278.9901584,"" 
2012-02-16T21:00:00Z,SPY,107.50636004,-1176,Market On Open,Filled,-126427.47940704,"Liquidated" 
2012-02-21T21:00:00Z,SPY,107.2543674,1179,Market On Open,Filled,126452.8991646,"" 
2012-02-24T21:00:00Z,SPY,107.12837108,-1179,Market On Open,Filled,-126304.34950332,"Liquidated" 
2012-02-27T21:00:00Z,SPY,108.03396963,1172,Market On Open,Filled,126615.81240636,"" 
2012-02-29T21:00:00Z,SPY,108.13634164,-1172,Market On Open,Filled,-126735.79240208,"Liquidated" 
2012-03-01T21:00:00Z,SPY,108.38045951,1167,Market On Open,Filled,126479.99624817,"" 
2012-03-05T21:00:00Z,SPY,106.53776333,-1167,Market On Open,Filled,-124329.56980611,"Liquidated" 
2012-03-06T21:00:00Z,SPY,106.35664362,1174,Market On Open,Filled,124862.69960988,"" 
2012-03-13T20:00:00Z,SPY,110.30190339,-1174,Market On Open,Filled,-129494.43457986,"Liquidated" 
2012-03-15T20:00:00Z,SPY,110.98301696,1165,Market On Open,Filled,129295.2147584,"" 
2012-03-19T20:00:00Z,SPY,110.7694664,-1165,Market On Open,Filled,-129046.428356,"Liquidated" 
2012-03-21T20:00:00Z,SPY,110.07344976,1162,Market On Open,Filled,127905.34862112,"" 
2012-03-26T20:00:00Z,SPY,112.10613472,-1162,Market On Open,Filled,-130267.32854464,"Liquidated" 
2012-03-28T20:00:00Z,SPY,110.42936736,1181,Market On Open,Filled,130417.08285216,"" 
2012-04-13T20:00:00Z,SPY,109.01360624,-1181,Market On Open,Filled,-128745.06896944,"Liquidated" 
2012-04-16T20:00:00Z,SPY,109.03733408,1196,Market On Open,Filled,130408.65155968,"" 
2012-04-24T20:00:00Z,SPY,109.59098368,-1196,Market On Open,Filled,-131070.81648128,"Liquidated" 
2012-04-25T20:00:00Z,SPY,109.86780848,1182,Market On Open,Filled,129863.74962336,"" 
2012-04-27T20:00:00Z,SPY,110.83274064,-1182,Market On Open,Filled,-131004.29943648,"Liquidated" 
2012-04-30T20:00:00Z,SPY,110.57964368,1187,Market On Open,Filled,131258.03704816,"" 
2012-05-08T20:00:00Z,SPY,106.8543728,-1187,Market On Open,Filled,-126836.1405136,"Liquidated" 
2012-05-09T20:00:00Z,SPY,108.159404,1182,Market On Open,Filled,127844.415528,"" 
2012-05-30T20:00:00Z,SPY,104.17312688,-1182,Market On Open,Filled,-123132.63597216,"Liquidated" 
2012-06-01T20:00:00Z,SPY,101.58679232,1205,Market On Open,Filled,122412.0847456,"" 
2012-06-07T20:00:00Z,SPY,104.18103616,-1205,Market On Open,Filled,-125538.1485728,"Liquidated" 
2012-06-08T20:00:00Z,SPY,106.13462832,1190,Market On Open,Filled,126300.2077008,"" 
2012-06-29T20:00:00Z,SPY,108.544503843,-1190,Market On Open,Filled,-129167.95957317,"Liquidated" 
2012-07-02T20:00:00Z,SPY,108.528603381,1181,Market On Open,Filled,128172.28059296,"" 
2012-07-13T20:00:00Z,SPY,107.662028202,-1181,Market On Open,Filled,-127148.85530656,"Liquidated" 
2012-07-16T20:00:00Z,SPY,108.131091831,1180,Market On Open,Filled,127594.68836058,"" 
2012-07-19T20:00:00Z,SPY,108.902264238,-1180,Market On Open,Filled,-128504.67180084,"Liquidated" 
2012-07-20T20:00:00Z,SPY,106.890855795,1179,Market On Open,Filled,126024.31898231,"" 
2012-07-30T20:00:00Z,SPY,110.118649581,-1179,Market On Open,Filled,-129829.887856,"Liquidated" 
2012-07-31T20:00:00Z,SPY,110.285604432,1203,Market On Open,Filled,132673.5821317,"" 
2012-08-14T20:00:00Z,SPY,111.812048784,-1203,Market On Open,Filled,-134509.89468715,"Liquidated" 
2012-08-15T20:00:00Z,SPY,112.169809179,1192,Market On Open,Filled,133706.41254137,"" 
2012-08-17T20:00:00Z,SPY,112.901230431,-1192,Market On Open,Filled,-134578.26667375,"Liquidated" 
2012-08-20T20:00:00Z,SPY,113.306692212,1189,Market On Open,Filled,134721.65704007,"" 
2012-08-22T20:00:00Z,SPY,112.456017495,-1189,Market On Open,Filled,-133710.20480155,"Liquidated" 
2012-08-23T20:00:00Z,SPY,111.54174093,1193,Market On Open,Filled,133069.29692949,"" 
2012-09-06T20:00:00Z,SPY,114.499226862,-1193,Market On Open,Filled,-136597.57764637,"Liquidated" 
2012-09-10T20:00:00Z,SPY,114.189167853,1200,Market On Open,Filled,137027.0014236,"" 
2012-09-13T20:00:00Z,SPY,116.780943159,-1200,Market On Open,Filled,-140137.1317908,"Liquidated" 
2012-09-17T20:00:00Z,SPY,116.494734843,1200,Market On Open,Filled,139793.6818116,"" 
2012-09-19T20:00:00Z,SPY,116.0733726,-1200,Market On Open,Filled,-139288.04712,"Liquidated" 
2012-09-21T20:00:00Z,SPY,116.021438044,1196,Market On Open,Filled,138761.63990062,"" 
2012-09-28T20:00:00Z,SPY,115.49392255,-1196,Market On Open,Filled,-138130.7313698,"Liquidated" 
2012-10-01T20:00:00Z,SPY,115.81362891,1204,Market On Open,Filled,139439.60920764,"" 
2012-10-04T20:00:00Z,SPY,117.428146028,-1204,Market On Open,Filled,-141383.48781771,"Liquidated" 
2012-10-05T20:00:00Z,SPY,116.357129722,1205,Market On Open,Filled,140210.34131501,"" 
2012-10-31T20:00:00Z,SPY,113.224007394,-1205,Market On Open,Filled,-136434.92890977,"Liquidated" 
2012-11-01T20:00:00Z,SPY,114.870495148,1199,Market On Open,Filled,137729.72368245,"" 
2012-11-26T21:00:00Z,SPY,112.624557969,-1199,Market On Open,Filled,-135036.84500483,"Liquidated" 
2012-11-27T21:00:00Z,SPY,111.713394843,1197,Market On Open,Filled,133720.93362707,"" 
2012-11-29T21:00:00Z,SPY,113.631633003,-1197,Market On Open,Filled,-136017.06470459,"Liquidated" 
2012-11-30T21:00:00Z,SPY,114.143163179,1203,Market On Open,Filled,137314.22530434,"" 
2012-12-17T21:00:00Z,SPY,115.0942896,-1203,Market On Open,Filled,-138458.4303888,"Liquidated" 
2012-12-19T21:00:00Z,SPY,115.382025324,1194,Market On Open,Filled,137766.13823686,"" 
2013-01-03T21:00:00Z,SPY,117.496186786,-1194,Market On Open,Filled,-140290.44702248,"Liquidated" 
2013-01-08T21:00:00Z,SPY,117.431792082,1197,Market On Open,Filled,140565.85512215,"" 
2013-01-11T21:00:00Z,SPY,118.236725882,-1197,Market On Open,Filled,-141529.36088075,"Liquidated" 
2013-01-14T21:00:00Z,SPY,117.753765602,1193,Market On Open,Filled,140480.24236319,"" 
2013-01-23T21:00:00Z,SPY,120.031728256,-1193,Market On Open,Filled,-143197.85180941,"Liquidated" 
2013-01-24T21:00:00Z,SPY,120.643477944,1196,Market On Open,Filled,144289.59962102,"" 
2013-01-28T21:00:00Z,SPY,120.562984564,-1196,Market On Open,Filled,-144193.32953854,"Liquidated" 
2013-01-29T21:00:00Z,SPY,121.255227632,1185,Market On Open,Filled,143687.44474392,"" 
2013-02-28T21:00:00Z,SPY,121.617447842,-1185,Market On Open,Filled,-144116.67569277,"Liquidated" 
2013-03-01T21:00:00Z,SPY,122.156753488,1177,Market On Open,Filled,143778.49885538,"" 
2013-03-05T21:00:00Z,SPY,124.627900254,-1177,Market On Open,Filled,-146687.03859896,"Liquidated" 
2013-03-06T21:00:00Z,SPY,124.515209522,1182,Market On Open,Filled,147176.977655,"" 
2013-03-22T20:00:00Z,SPY,126.12493455,-1182,Market On Open,Filled,-149079.6726381,"Liquidated" 
2013-03-25T20:00:00Z,SPY,125.809602,1188,Market On Open,Filled,149461.807176,"" 
2013-03-28T20:00:00Z,SPY,126.618147,-1188,Market On Open,Filled,-150422.358636,"Liquidated" 
2013-04-01T20:00:00Z,SPY,126.61006155,1188,Market On Open,Filled,150412.7531214,"" 
2013-04-08T20:00:00Z,SPY,126.5211216,-1188,Market On Open,Filled,-150307.0924608,"Liquidated" 
2013-04-09T20:00:00Z,SPY,127.07901765,1182,Market On Open,Filled,150207.3988623,"" 
2013-04-23T20:00:00Z,SPY,127.6045719,-1182,Market On Open,Filled,-150828.6039858,"Liquidated" 
2013-04-24T20:00:00Z,SPY,127.95224625,1178,Market On Open,Filled,150727.7460825,"" 
2013-05-01T20:00:00Z,SPY,128.29183515,-1178,Market On Open,Filled,-151127.7818067,"Liquidated" 
2013-05-02T20:00:00Z,SPY,130.28085585,1167,Market On Open,Filled,152037.75877695,"" 
2013-05-08T20:00:00Z,SPY,132.02731305,-1167,Market On Open,Filled,-154075.87432935,"Liquidated" 
2013-05-10T20:00:00Z,SPY,131.97880035,1156,Market On Open,Filled,152567.4932046,"" 
2013-05-14T20:00:00Z,SPY,133.41801045,-1156,Market On Open,Filled,-154231.2200802,"Liquidated" 
2013-05-16T20:00:00Z,SPY,134.19421365,1155,Market On Open,Filled,154994.31676575,"" 
2013-05-31T20:00:00Z,SPY,132.5043546,-1155,Market On Open,Filled,-153042.529563,"Liquidated" 
2013-06-03T20:00:00Z,SPY,132.94905435,1147,Market On Open,Filled,152492.56533945,"" 
2013-06-05T20:00:00Z,SPY,130.32936855,-1147,Market On Open,Filled,-149487.78572685,"Liquidated" 
2013-06-06T20:00:00Z,SPY,132.46392735,1136,Market On Open,Filled,150479.0214696,"" 
2013-06-10T20:00:00Z,SPY,132.01114215,-1136,Market On Open,Filled,-149964.6574824,"Liquidated" 
2013-06-11T20:00:00Z,SPY,132.78734535,1129,Market On Open,Filled,149916.91290015,"" 
2013-06-19T20:00:00Z,SPY,130.87917915,-1129,Market On Open,Filled,-147762.59326035,"Liquidated" 
2013-06-20T20:00:00Z,SPY,129.744227878,1140,Market On Open,Filled,147908.41978092,"" 
2013-06-25T20:00:00Z,SPY,129.996205767,-1140,Market On Open,Filled,-148195.67457438,"Liquidated" 
2013-06-26T20:00:00Z,SPY,130.987860685,1129,Market On Open,Filled,147885.29471337,"" 
2013-06-28T20:00:00Z,SPY,131.093528832,-1129,Market On Open,Filled,-148004.59405133,"Liquidated" 
2013-07-01T20:00:00Z,SPY,130.939090771,1122,Market On Open,Filled,146913.65984506,"" 
2013-07-10T20:00:00Z,SPY,135.832338809,-1122,Market On Open,Filled,-152403.8841437,"Liquidated" 
2013-07-11T20:00:00Z,SPY,136.092445017,1121,Market On Open,Filled,152559.63086406,"" 
2013-07-19T20:00:00Z,SPY,137.685595541,-1121,Market On Open,Filled,-154345.55260146,"Liquidated" 
