Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2022-03-16T20:00:00Z,SPY,413.655337386,-1363,Market On Open,Filled,-563812.22485712,"Liquidated" 
2022-03-30T20:00:00Z,SPY,438.284573568,1276,Market On Open,Filled,559251.11587277,"" 
2022-04-05T20:00:00Z,SPY,427.708393148,-1276,Market On Open,Filled,-545755.90965685,"Liquidated" 
2022-04-06T20:00:00Z,SPY,426.559848668,1280,Market On Open,Filled,545996.60629504,"" 
2022-04-08T20:00:00Z,SPY,425.066740844,-1280,Market On Open,Filled,-544085.42828032,"Liquidated" 
2022-04-11T20:00:00Z,SPY,424.023479608,1294,Market On Open,Filled,548686.38261275,"" 
2022-04-20T20:00:00Z,SPY,429.345069032,-1294,Market On Open,Filled,-555572.51932741,"Liquidated" 
2022-04-21T20:00:00Z,SPY,418.204187576,1316,Market On Open,Filled,550356.71085002,"" 
2022-04-29T20:00:00Z,SPY,394.343176004,-1316,Market On Open,Filled,-518955.61962126,"Liquidated" 
2022-07-13T20:00:00Z,SPY,359.499570455,1429,Market On Open,Filled,513724.8861802,"" 
2022-07-15T20:00:00Z,SPY,373.226284715,-1429,Market On Open,Filled,-533340.36085774,"Liquidated" 
2022-07-18T20:00:00Z,SPY,371.207650265,1471,Market On Open,Filled,546046.45353982,"" 
2022-07-21T20:00:00Z,SPY,383.46364514,-1471,Market On Open,Filled,-564075.02200094,"Liquidated" 
2022-07-22T20:00:00Z,SPY,380.38763074,1469,Market On Open,Filled,558789.42955706,"" 
2022-07-29T20:00:00Z,SPY,393.30689122,-1469,Market On Open,Filled,-577767.82320218,"Liquidated" 
2022-08-03T20:00:00Z,SPY,398.199676625,1448,Market On Open,Filled,576593.131753,"" 
2022-08-05T20:00:00Z,SPY,399.160931125,-1448,Market On Open,Filled,-577985.028269,"Liquidated" 
2022-08-09T20:00:00Z,SPY,402.486871695,1463,Market On Open,Filled,588838.29328979,"" 
2022-08-15T20:00:00Z,SPY,411.05164929,-1463,Market On Open,Filled,-601368.56291127,"Liquidated" 
2022-08-17T20:00:00Z,SPY,410.24419551,1441,Market On Open,Filled,591161.88572991,"" 
2022-08-26T20:00:00Z,SPY,386.645397535,-1441,Market On Open,Filled,-557156.01784793,"Liquidated" 
2022-08-29T20:00:00Z,SPY,388.202629825,1439,Market On Open,Filled,558623.58431817,"" 
2022-09-08T20:00:00Z,SPY,387.164474965,-1439,Market On Open,Filled,-557129.67947464,"Liquidated" 
2022-09-12T20:00:00Z,SPY,386.07825738,1406,Market On Open,Filled,542826.02987628,"" 
2022-09-20T20:00:00Z,SPY,372.626733452,-1406,Market On Open,Filled,-523913.18723351,"Liquidated" 
2022-09-26T20:00:00Z,SPY,355.204797642,1526,Market On Open,Filled,542042.52120169,"" 
2022-10-05T20:00:00Z,SPY,362.57895773,-1526,Market On Open,Filled,-553295.48949598,"Liquidated" 
2022-10-11T20:00:00Z,SPY,345.649276062,1586,Market On Open,Filled,548199.75183433,"" 
2022-10-13T20:00:00Z,SPY,355.716355868,-1586,Market On Open,Filled,-564166.14040665,"Liquidated" 
2022-12-09T21:00:00Z,SPY,380.377323178,1485,Market On Open,Filled,564860.32491933,"" 
2022-12-22T21:00:00Z,SPY,368.132535284,-1485,Market On Open,Filled,-546676.81489674,"Liquidated" 
2022-12-23T21:00:00Z,SPY,371.196589468,1469,Market On Open,Filled,545287.78992849,"" 
2023-01-06T21:00:00Z,SPY,378.381602602,-1469,Market On Open,Filled,-555842.57422234,"Liquidated" 
2023-01-10T21:00:00Z,SPY,380.24330641,1468,Market On Open,Filled,558197.17380988,"" 
2023-01-12T21:00:00Z,SPY,381.69776251,-1468,Market On Open,Filled,-560332.31536468,"Liquidated" 
2023-01-18T21:00:00Z,SPY,377.402268828,1470,Market On Open,Filled,554781.33517716,"" 
2023-01-23T21:00:00Z,SPY,386.768966112,-1470,Market On Open,Filled,-568550.38018464,"Liquidated" 
2023-01-24T21:00:00Z,SPY,383.898839408,1474,Market On Open,Filled,565866.88928739,"" 
2023-01-26T21:00:00Z,SPY,391.403832884,-1474,Market On Open,Filled,-576929.24967102,"Liquidated" 
2023-01-27T21:00:00Z,SPY,390.52146285,1482,Market On Open,Filled,578752.8079437,"" 
2023-01-31T21:00:00Z,SPY,392.906770854,-1482,Market On Open,Filled,-582287.83440563,"Liquidated" 
2023-02-03T21:00:00Z,SPY,397.328317398,1466,Market On Open,Filled,582483.31330547,"" 
2023-02-07T21:00:00Z,SPY,400.634780932,-1466,Market On Open,Filled,-587330.58884631,"Liquidated" 
2023-02-09T21:00:00Z,SPY,393.52733879,1498,Market On Open,Filled,589503.95350742,"" 
2023-02-14T21:00:00Z,SPY,397.919796212,-1498,Market On Open,Filled,-596083.85472558,"Liquidated" 
2023-02-15T21:00:00Z,SPY,396.329590876,1489,Market On Open,Filled,590134.76081436,"" 
2023-02-27T21:00:00Z,SPY,385.18845715,-1489,Market On Open,Filled,-573545.61269635,"Liquidated" 
2023-02-28T21:00:00Z,SPY,383.44310983,1513,Market On Open,Filled,580149.42517279,"" 
2023-03-02T21:00:00Z,SPY,387.428319544,-1513,Market On Open,Filled,-586179.04747007,"Liquidated" 
2023-03-06T21:00:00Z,SPY,392.189239178,1497,Market On Open,Filled,587107.29104947,"" 
2023-03-17T20:00:00Z,SPY,380.36121903,-1497,Market On Open,Filled,-569400.74488791,"Liquidated" 
2023-03-20T20:00:00Z,SPY,386.70738605,1486,Market On Open,Filled,574647.1756703,"" 
2023-03-22T20:00:00Z,SPY,384.48817427,-1486,Market On Open,Filled,-571349.42696522,"Liquidated" 
2023-03-23T20:00:00Z,SPY,381.37349107,1479,Market On Open,Filled,564051.39329253,"" 
2023-03-27T20:00:00Z,SPY,385.26684507,-1479,Market On Open,Filled,-569809.66385853,"Liquidated" 
2023-03-28T20:00:00Z,SPY,389.150465685,1485,Market On Open,Filled,577888.44154222,"" 
2023-03-31T20:00:00Z,SPY,398.01757942,-1485,Market On Open,Filled,-591056.1054387,"Liquidated" 
2023-04-04T20:00:00Z,SPY,396.976107225,1471,Market On Open,Filled,583951.85372798,"" 
2023-04-10T20:00:00Z,SPY,399.273186085,-1471,Market On Open,Filled,-587330.85673104,"Liquidated" 
2023-04-11T20:00:00Z,SPY,400.8207943,1475,Market On Open,Filled,591210.6715925,"" 
2023-04-14T20:00:00Z,SPY,401.433997555,-1475,Market On Open,Filled,-592115.14639362,"Liquidated" 
2023-04-17T20:00:00Z,SPY,404.509747215,1463,Market On Open,Filled,591797.76017555,"" 
2023-04-20T20:00:00Z,SPY,401.2101297,-1463,Market On Open,Filled,-586970.4197511,"Liquidated" 
2023-04-21T20:00:00Z,SPY,401.005728615,1457,Market On Open,Filled,584265.34659206,"" 
2023-05-01T20:00:00Z,SPY,403.72134303,-1457,Market On Open,Filled,-588221.99679471,"Liquidated" 
2023-05-02T20:00:00Z,SPY,400.382791975,1471,Market On Open,Filled,588963.08699523,"" 
2023-05-05T20:00:00Z,SPY,401.89146665,-1471,Market On Open,Filled,-591182.34744215,"Liquidated" 
2023-05-09T20:00:00Z,SPY,402.874538535,1476,Market On Open,Filled,594642.81887766,"" 
2023-05-19T20:00:00Z,SPY,407.45896287,-1476,Market On Open,Filled,-601409.42919612,"Liquidated" 
2023-05-22T20:00:00Z,SPY,406.008688505,1465,Market On Open,Filled,594802.72865983,"" 
2023-05-30T20:00:00Z,SPY,407.10856101,-1465,Market On Open,Filled,-596414.04187965,"Liquidated" 
2023-05-31T20:00:00Z,SPY,406.923626695,1473,Market On Open,Filled,599398.50212174,"" 
2023-06-02T20:00:00Z,SPY,416.890612935,-1473,Market On Open,Filled,-614079.87285326,"Liquidated" 
2023-06-06T20:00:00Z,SPY,416.99768017,1473,Market On Open,Filled,614237.58289041,"" 
2023-06-12T20:00:00Z,SPY,423.645582125,-1473,Market On Open,Filled,-624029.94247013,"Liquidated" 
2023-06-14T20:00:00Z,SPY,424.794121555,1465,Market On Open,Filled,622323.38807808,"" 
2023-06-16T20:00:00Z,SPY,427.41776875,-1465,Market On Open,Filled,-626167.03121875,"Liquidated" 
2023-06-20T20:00:00Z,SPY,426.225883772,1468,Market On Open,Filled,625699.5973773,"" 
2023-06-29T20:00:00Z,SPY,431.247431958,-1468,Market On Open,Filled,-633071.23011434,"Liquidated" 
2023-06-30T20:00:00Z,SPY,432.751942504,1465,Market On Open,Filled,633981.59576836,"" 
2023-07-12T20:00:00Z,SPY,437.57809971,-1465,Market On Open,Filled,-641051.91607515,"Liquidated" 
2023-07-13T20:00:00Z,SPY,440.176799744,1460,Market On Open,Filled,642658.12762624,"" 
2023-07-19T20:00:00Z,SPY,443.693837384,-1460,Market On Open,Filled,-647793.00258064,"Liquidated" 
2023-07-20T20:00:00Z,SPY,443.5375246,1464,Market On Open,Filled,649338.9360144,"" 
2023-07-25T20:00:00Z,SPY,444.016232501,-1464,Market On Open,Filled,-650039.76438146,"Liquidated" 
2023-07-26T20:00:00Z,SPY,448.402760002,1454,Market On Open,Filled,651977.61304291,"" 
2023-08-01T20:00:00Z,SPY,442.85365617,-1454,Market On Open,Filled,-643909.21607118,"Liquidated" 
2023-08-02T20:00:00Z,SPY,437.714873396,1453,Market On Open,Filled,635999.71104439,"" 
2023-08-14T20:00:00Z,SPY,435.995432772,-1453,Market On Open,Filled,-633501.36381772,"Liquidated" 
2023-08-15T20:00:00Z,SPY,432.243925956,1471,Market On Open,Filled,635830.81508128,"" 
2023-08-29T20:00:00Z,SPY,439.209614393,-1471,Market On Open,Filled,-646077.3427721,"Liquidated" 
2023-08-31T20:00:00Z,SPY,442.628956543,1470,Market On Open,Filled,650664.56611821,"" 
2023-09-06T20:00:00Z,SPY,432.898485739,-1470,Market On Open,Filled,-636360.77403633,"Liquidated" 
2023-09-07T20:00:00Z,SPY,434.676543657,1456,Market On Open,Filled,632889.04756459,"" 
2023-09-14T20:00:00Z,SPY,438.327661926,-1456,Market On Open,Filled,-638205.07576426,"Liquidated" 
2023-09-15T20:00:00Z,SPY,434.3178202,1467,Market On Open,Filled,637144.2422334,"" 
2023-09-29T20:00:00Z,SPY,418.268649282,-1467,Market On Open,Filled,-613600.10849669,"Liquidated" 
2023-10-02T20:00:00Z,SPY,416.709811056,1467,Market On Open,Filled,611313.29281915,"" 
2023-10-06T20:00:00Z,SPY,419.160814556,-1467,Market On Open,Filled,-614908.91495365,"Liquidated" 
2023-10-10T20:00:00Z,SPY,427.20991005,1451,Market On Open,Filled,619881.57948255,"" 
2023-10-18T20:00:00Z,SPY,422.445159246,-1451,Market On Open,Filled,-612967.92606595,"Liquidated" 
2023-10-19T20:00:00Z,SPY,417.523544218,1462,Market On Open,Filled,610419.42164672,"" 
2023-10-24T20:00:00Z,SPY,413.650958688,-1462,Market On Open,Filled,-604757.70160186,"Liquidated" 
2023-10-25T20:00:00Z,SPY,408.23914296,1479,Market On Open,Filled,603785.69243784,"" 
2023-11-01T20:00:00Z,SPY,418.200021184,-1479,Market On Open,Filled,-618517.83133114,"Liquidated" 
2023-11-07T21:00:00Z,SPY,428.915808486,1448,Market On Open,Filled,621070.09068773,"" 
2023-11-17T21:00:00Z,SPY,441.749262812,-1448,Market On Open,Filled,-639652.93255178,"Liquidated" 
2023-11-20T21:00:00Z,SPY,444.26889441,1434,Market On Open,Filled,637081.59458394,"" 
2023-11-28T21:00:00Z,SPY,448.180695996,-1434,Market On Open,Filled,-642691.11805826,"Liquidated" 
2023-11-29T21:00:00Z,SPY,446.543425658,1445,Market On Open,Filled,645255.25007581,"" 
2023-12-04T21:00:00Z,SPY,446.357149392,-1445,Market On Open,Filled,-644986.08087144,"Liquidated" 
2023-12-05T21:00:00Z,SPY,449.768946264,1438,Market On Open,Filled,646767.74472763,"" 
2023-12-11T21:00:00Z,SPY,452.563090254,-1438,Market On Open,Filled,-650785.72378525,"Liquidated" 
2023-12-12T21:00:00Z,SPY,455.367038258,1424,Market On Open,Filled,648442.66247939,"" 
2023-12-14T21:00:00Z,SPY,462.2632044,-1424,Market On Open,Filled,-658262.8030656,"Liquidated" 
2023-12-15T21:00:00Z,SPY,463.592112675,1423,Market On Open,Filled,659691.57633653,"" 
2023-12-19T21:00:00Z,SPY,466.51571088,-1423,Market On Open,Filled,-663851.85658224,"Liquidated" 
2023-12-20T21:00:00Z,SPY,463.62164397,1436,Market On Open,Filled,665760.68074092,"" 
2023-12-26T21:00:00Z,SPY,468.002119395,-1436,Market On Open,Filled,-672051.04345122,"Liquidated" 
2023-12-27T21:00:00Z,SPY,469.360558965,1424,Market On Open,Filled,668369.43596616,"" 
2024-01-09T21:00:00Z,SPY,466.77164877,-1424,Market On Open,Filled,-664682.82784848,"Liquidated" 
2024-01-10T21:00:00Z,SPY,470.069310045,1416,Market On Open,Filled,665618.14302372,"" 
2024-01-17T21:00:00Z,SPY,466.545242175,-1416,Market On Open,Filled,-660628.0629198,"Liquidated" 
2024-01-18T21:00:00Z,SPY,470.23665405,1406,Market On Open,Filled,661152.7355943,"" 
2024-01-22T21:00:00Z,SPY,476.507132355,-1406,Market On Open,Filled,-669969.02809113,"Liquidated" 
2024-01-23T21:00:00Z,SPY,480.149325405,1400,Market On Open,Filled,672209.055567,"" 
2024-01-29T21:00:00Z,SPY,482.85636078,-1400,Market On Open,Filled,-675998.905092,"Liquidated" 
2024-01-31T21:00:00Z,SPY,477.0288519,1414,Market On Open,Filled,674518.7965866,"" 
2024-02-05T21:00:00Z,SPY,485.78980275,-1414,Market On Open,Filled,-686906.7810885,"Liquidated" 
2024-02-06T21:00:00Z,SPY,488.48699436,1407,Market On Open,Filled,687301.20106452,"" 
2024-02-08T21:00:00Z,SPY,491.056217025,-1407,Market On Open,Filled,-690916.09735418,"Liquidated" 
2024-02-09T21:00:00Z,SPY,493.3695018,1394,Market On Open,Filled,687757.0855092,"" 
2024-02-22T21:00:00Z,SPY,501.274045095,-1394,Market On Open,Filled,-698776.01886243,"Liquidated" 
2024-02-23T21:00:00Z,SPY,500.388106245,1398,Market On Open,Filled,699542.57253051,"" 
2024-02-27T21:00:00Z,SPY,497.454664275,-1398,Market On Open,Filled,-695441.62065645,"Liquidated" 
2024-02-29T21:00:00Z,SPY,500.998419675,1389,Market On Open,Filled,695886.80492857,"" 
2024-03-08T21:00:00Z,SPY,502.494671955,-1389,Market On Open,Filled,-697965.09934549,"Liquidated" 
2024-03-11T20:00:00Z,SPY,505.388738865,1384,Market On Open,Filled,699458.01458916,"" 
2024-03-13T20:00:00Z,SPY,508.88327544,-1384,Market On Open,Filled,-704294.45320896,"Liquidated" 
2024-03-14T20:00:00Z,SPY,503.808983656,1384,Market On Open,Filled,697271.6333799,"" 
2024-03-21T20:00:00Z,SPY,515.559457776,-1384,Market On Open,Filled,-713534.28956198,"Liquidated" 
2024-03-22T20:00:00Z,SPY,513.278483388,1395,Market On Open,Filled,716023.48432626,"" 
2024-03-26T20:00:00Z,SPY,515.115112116,-1395,Market On Open,Filled,-718585.58140182,"Liquidated" 
2024-03-27T20:00:00Z,SPY,516.645636056,1394,Market On Open,Filled,720204.01666206,"" 
2024-04-01T20:00:00Z,SPY,511.728210752,-1394,Market On Open,Filled,-713349.12578829,"Liquidated" 
2024-04-02T20:00:00Z,SPY,511.254242048,1393,Market On Open,Filled,712177.15917286,"" 
2024-04-12T20:00:00Z,SPY,508.558545044,-1393,Market On Open,Filled,-708422.05324629,"Liquidated" 
2024-04-15T20:00:00Z,SPY,498.60520226,1425,Market On Open,Filled,710512.4132205,"" 
2024-04-24T20:00:00Z,SPY,492.92745216,-1425,Market On Open,Filled,-702421.619328,"Liquidated" 
2024-04-25T20:00:00Z,SPY,500.066605764,1411,Market On Open,Filled,705593.980733,"" 
2024-05-07T20:00:00Z,SPY,508.82515244,-1411,Market On Open,Filled,-717952.29009284,"Liquidated" 
2024-05-08T20:00:00Z,SPY,510.839519432,1398,Market On Open,Filled,714153.64816594,"" 
2024-05-15T20:00:00Z,SPY,523.202203128,-1398,Market On Open,Filled,-731436.67997294,"Liquidated" 
2024-05-17T20:00:00Z,SPY,522.955344428,1399,Market On Open,Filled,731614.52685477,"" 
2024-05-21T20:00:00Z,SPY,524.021774012,-1399,Market On Open,Filled,-733106.46184279,"Liquidated" 
2024-05-22T20:00:00Z,SPY,526.20400492,1400,Market On Open,Filled,736685.606888,"" 
2024-06-04T20:00:00Z,SPY,524.090894448,-1400,Market On Open,Filled,-733727.2522272,"Liquidated" 
2024-06-07T20:00:00Z,SPY,526.539732752,1384,Market On Open,Filled,728730.99012877,"" 
2024-06-11T20:00:00Z,SPY,534.784813332,-1384,Market On Open,Filled,-740142.18165149,"Liquidated" 
2024-06-12T20:00:00Z,SPY,536.315337272,1386,Market On Open,Filled,743333.05745899,"" 
2024-06-17T20:00:00Z,SPY,540.27495082,-1386,Market On Open,Filled,-748821.08183652,"Liquidated" 
2024-06-20T20:00:00Z,SPY,539.224402332,1382,Market On Open,Filled,745208.12402282,"" 
2024-06-27T20:00:00Z,SPY,542.01795186,-1382,Market On Open,Filled,-749068.80947052,"Liquidated" 
2024-06-28T20:00:00Z,SPY,540.492396444,1392,Market On Open,Filled,752365.41585005,"" 
2024-07-09T20:00:00Z,SPY,551.904343452,-1392,Market On Open,Filled,-768250.84608518,"Liquidated" 
2024-07-12T20:00:00Z,SPY,556.698946188,1381,Market On Open,Filled,768801.24468563,"" 
2024-07-16T20:00:00Z,SPY,553.647835356,-1381,Market On Open,Filled,-764587.66062664,"Liquidated" 
2024-07-18T20:00:00Z,SPY,547.248427572,1392,Market On Open,Filled,761769.81118022,"" 
2024-07-23T20:00:00Z,SPY,543.70200654,-1392,Market On Open,Filled,-756833.19310368,"Liquidated" 
2024-07-24T20:00:00Z,SPY,536.242634928,1412,Market On Open,Filled,757174.60051834,"" 
2024-08-06T20:00:00Z,SPY,523.622131032,-1412,Market On Open,Filled,-739354.44901718,"Liquidated" 
2024-08-07T20:00:00Z,SPY,519.075183396,1439,Market On Open,Filled,746949.18890684,"" 
2024-08-12T20:00:00Z,SPY,531.626343864,-1439,Market On Open,Filled,-765010.3088203,"Liquidated" 
2024-08-13T20:00:00Z,SPY,537.768190344,1410,Market On Open,Filled,758253.14838504,"" 
2024-08-15T20:00:00Z,SPY,546.119120316,-1410,Market On Open,Filled,-770027.95964556,"Liquidated" 
2024-08-21T20:00:00Z,SPY,557.263599816,1385,Market On Open,Filled,771810.08574516,"" 
2024-09-03T20:00:00Z,SPY,545.059156488,-1385,Market On Open,Filled,-754906.93173588,"Liquidated" 
2024-09-04T20:00:00Z,SPY,545.68324734,1378,Market On Open,Filled,751951.51483452,"" 
2024-09-11T20:00:00Z,SPY,549.74479098,-1378,Market On Open,Filled,-757548.32197044,"Liquidated" 
2024-09-17T20:00:00Z,SPY,558.422625684,1358,Market On Open,Filled,758337.92567887,"" 
2024-09-20T20:00:00Z,SPY,565.778985559,-1358,Market On Open,Filled,-768327.86238912,"Liquidated" 
2024-09-24T20:00:00Z,SPY,567.567570139,1352,Market On Open,Filled,767351.35482793,"" 
2024-10-01T20:00:00Z,SPY,564.129513113,-1352,Market On Open,Filled,-762703.10172878,"Liquidated" 
2024-10-02T20:00:00Z,SPY,563.871162007,1350,Market On Open,Filled,761226.06870945,"" 
2024-10-04T20:00:00Z,SPY,567.67687253,-1350,Market On Open,Filled,-766363.7779155,"Liquidated" 
2024-10-07T20:00:00Z,SPY,566.862072888,1361,Market On Open,Filled,771499.28120057,"" 
2024-10-10T20:00:00Z,SPY,572.376875343,-1361,Market On Open,Filled,-779004.92734182,"Liquidated" 
2024-10-11T20:00:00Z,SPY,577.543897463,1347,Market On Open,Filled,777951.62988266,"" 
2024-10-15T20:00:00Z,SPY,576.12296638,-1347,Market On Open,Filled,-776037.63571386,"Liquidated" 
2024-10-16T20:00:00Z,SPY,582.253836857,1337,Market On Open,Filled,778473.37987781,"" 
2024-10-22T20:00:00Z,SPY,577.653199854,-1337,Market On Open,Filled,-772322.3282048,"Liquidated" 
2024-10-23T20:00:00Z,SPY,576.351507743,1336,Market On Open,Filled,770005.61434465,"" 
2024-10-29T20:00:00Z,SPY,577.722755921,-1336,Market On Open,Filled,-771837.60191046,"Liquidated" 
2024-10-31T20:00:00Z,SPY,567.696745692,1361,Market On Open,Filled,772635.27088681,"" 
2024-11-05T21:00:00Z,SPY,585.572654911,-1361,Market On Open,Filled,-796964.38333387,"Liquidated" 
2024-11-07T21:00:00Z,SPY,592.41895922,1341,Market On Open,Filled,794433.82431402,"" 
2024-11-11T21:00:00Z,SPY,594.922977632,-1341,Market On Open,Filled,-797791.71300451,"Liquidated" 
2024-11-12T21:00:00Z,SPY,593.571602616,1343,Market On Open,Filled,797166.66231329,"" 
2024-11-20T21:00:00Z,SPY,589.626779959,-1343,Market On Open,Filled,-791868.76548494,"Liquidated" 
2024-11-21T21:00:00Z,SPY,589.875194484,1342,Market On Open,Filled,791612.51099753,"" 
2024-11-25T21:00:00Z,SPY,595.022343442,-1342,Market On Open,Filled,-798519.98489916,"Liquidated" 
2024-11-26T21:00:00Z,SPY,596.701625631,1338,Market On Open,Filled,798386.77509428,"" 
2024-12-02T21:00:00Z,SPY,599.57329754,-1338,Market On Open,Filled,-802229.07210852,"Liquidated" 
2024-12-03T21:00:00Z,SPY,601.818964846,1337,Market On Open,Filled,804631.9559991,"" 
2024-12-05T21:00:00Z,SPY,603.528056778,-1337,Market On Open,Filled,-806917.01191219,"Liquidated" 
2024-12-06T21:00:00Z,SPY,603.885773694,1332,Market On Open,Filled,804375.85056041,"" 
2024-12-12T21:00:00Z,SPY,602.534398678,-1332,Market On Open,Filled,-802575.8190391,"Liquidated" 
2024-12-13T21:00:00Z,SPY,602.1568086,1337,Market On Open,Filled,805083.6530982,"" 
2024-12-23T21:00:00Z,SPY,594.31271337,-1337,Market On Open,Filled,-794596.09777569,"Liquidated" 
2024-12-30T21:00:00Z,SPY,588.191122932,1351,Market On Open,Filled,794646.20708113,"" 
2025-01-06T21:00:00Z,SPY,595.598845563,-1351,Market On Open,Filled,-804654.04035561,"Liquidated" 
2025-01-07T21:00:00Z,SPY,587.004690909,1367,Market On Open,Filled,802435.4124726,"" 
2025-01-17T21:00:00Z,SPY,598.888951173,-1367,Market On Open,Filled,-818681.19625349,"Liquidated" 
2025-01-27T21:00:00Z,SPY,598.729430901,1369,Market On Open,Filled,819660.59090347,"" 
